timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ
1386186024.12,0.4806,0.5036,0.4614,-0.3148,0.0696,0.3082,0.0074,0.602777777778,-0.475,1.32777777778
1386186024.13,0.4756,0.495,0.4536,-0.323,0.0794,0.3082,0.001,0.513888888889,-0.483333333333,1.33055555556
1386186024.14,0.4854,0.5154,0.4504,-0.3484,0.0928,0.3132,-0.0006,0.491666666667,-0.477777777778,1.32777777778
1386186024.15,0.4832,0.5278,0.4502,-0.3718,0.1026,0.32,-0.0006,0.491666666667,-0.477777777778,1.32777777778
1386186024.15,0.4778,0.5252,0.4446,-0.3996,0.1222,0.3292,-0.0006,0.491666666667,-0.477777777778,1.32777777778
1386186024.16,0.4638,0.5006,0.4252,-0.4272,0.1542,0.3372,-0.0058,0.419444444444,-0.458333333333,1.36666666667
1386186024.21,0.437,0.4366,0.3854,-0.4546,0.3454,0.3386,-0.0216,0.2,-0.313888888889,1.40555555556
1386186024.21,0.4554,0.2852,0.3316,-0.4354,0.4042,0.3418,-0.0216,0.2,-0.313888888889,1.40555555556
1386186024.22,0.4738,0.2632,0.3308,-0.4254,0.4074,0.339,-0.0216,0.2,-0.313888888889,1.40555555556
1386186024.22,0.4106,0.443,0.411,-0.434,0.3266,0.3278,-0.0252,0.15,-0.25,1.39722222222
1386186024.23,0.3754,0.5104,0.4464,-0.4376,0.2328,0.3056,-0.0252,0.15,-0.25,1.39722222222
1386186024.24,0.422,0.471,0.4278,-0.3742,0.1404,0.2646,-0.0268,0.127777777778,-0.266666666667,1.38888888889
1386186024.25,0.4222,0.476,0.4374,-0.3406,0.0822,0.2472,-0.03,0.0833333333333,-0.277777777778,1.38611111111
1386186024.25,0.4304,0.4316,0.4382,-0.2934,0.0602,0.2208,-0.03,0.0833333333333,-0.277777777778,1.38611111111
1386186024.26,0.4118,0.4558,0.4518,-0.2532,0.0346,0.192,-0.0288,0.1,-0.286111111111,1.37222222222
1386186024.27,0.418,0.4444,0.441,-0.2092,0.0118,0.1638,-0.0288,0.1,-0.286111111111,1.37222222222
1386186024.27,0.422,0.4796,0.4332,-0.165,-0.0146,0.1376,-0.0288,0.1,-0.286111111111,1.37222222222
1386186024.28,0.4648,0.5128,0.4786,-0.1168,-0.044,0.1116,-0.0286,0.102777777778,-0.280555555556,1.38055555556
1386186024.29,0.4194,0.4052,0.4718,-0.0406,-0.0648,0.0694,-0.0294,0.0916666666667,-0.294444444444,1.36944444444
1386186024.3,0.4186,0.471,0.5066,0.0,-0.0874,0.049,-0.0294,0.0916666666667,-0.294444444444,1.36944444444
1386186024.3,0.424,0.47,0.4996,0.038,-0.106,0.0266,-0.0282,0.108333333333,-0.311111111111,1.4
1386186024.31,0.424,0.4784,0.4986,0.0748,-0.113,0.0034,-0.0282,0.108333333333,-0.311111111111,1.4
1386186024.31,0.4128,0.4676,0.4776,0.11,-0.1176,-0.0184,-0.0266,0.130555555556,-0.336111111111,1.36111111111
1386186024.32,0.4116,0.4764,0.4728,0.1404,-0.1226,-0.0392,-0.0266,0.130555555556,-0.336111111111,1.36111111111
1386186024.32,0.4124,0.4788,0.4702,0.1596,-0.1254,-0.0582,-0.0252,0.15,-0.333333333333,1.36666666667
1386186024.33,0.4232,0.4832,0.4788,0.1874,-0.1266,-0.0704,-0.0252,0.15,-0.333333333333,1.36666666667
1386186024.34,0.4368,0.4918,0.4894,0.2144,-0.1246,-0.0882,-0.0252,0.15,-0.333333333333,1.36666666667
1386186024.34,0.4206,0.4822,0.4798,0.2386,-0.1184,-0.1046,-0.022,0.194444444444,-0.358333333333,1.37222222222
1386186024.35,0.4292,0.4612,0.4732,0.2602,-0.1064,-0.12,-0.022,0.194444444444,-0.358333333333,1.37222222222
1386186024.35,0.4166,0.45,0.459,0.2744,-0.0904,-0.1376,-0.0196,0.227777777778,-0.388888888889,1.38611111111
1386186024.36,0.423,0.4756,0.4678,0.2866,-0.0774,-0.1592,-0.0196,0.227777777778,-0.388888888889,1.38611111111
1386186024.37,0.4304,0.4792,0.4728,0.2978,-0.062,-0.1822,-0.0172,0.261111111111,-0.372222222222,1.38611111111
1386186024.37,0.4406,0.4774,0.4834,0.3088,-0.043,-0.2026,-0.0172,0.261111111111,-0.372222222222,1.38611111111
1386186024.38,0.4322,0.4676,0.4772,0.3148,-0.0222,-0.2214,-0.0126,0.325,-0.391666666667,1.41111111111
1386186024.38,0.4368,0.4604,0.4782,0.3212,-0.0022,-0.2384,-0.0126,0.325,-0.391666666667,1.41111111111
1386186024.39,0.4408,0.4632,0.4814,0.332,0.0122,-0.2542,-0.0126,0.325,-0.391666666667,1.41111111111
1386186024.4,0.436,0.4434,0.4718,0.3426,0.0224,-0.2686,-0.0106,0.352777777778,-0.386111111111,1.41388888889
1386186024.4,0.4372,0.447,0.4712,0.3546,0.0268,-0.2824,-0.0106,0.352777777778,-0.386111111111,1.41388888889
1386186024.41,0.4424,0.4542,0.4758,0.3704,0.0236,-0.296,-0.006,0.416666666667,-0.402777777778,1.40833333333
1386186024.41,0.4526,0.4652,0.4858,0.3852,0.0172,-0.3086,-0.006,0.416666666667,-0.402777777778,1.40833333333
1386186024.42,0.4574,0.458,0.4834,0.3998,0.0112,-0.319,-0.0004,0.494444444444,-0.408333333333,1.44444444444
1386186024.43,0.4718,0.4686,0.4944,0.4118,0.003,-0.3278,-0.0004,0.494444444444,-0.408333333333,1.44444444444
1386186024.44,0.5028,0.511,0.51,0.4256,-0.0182,-0.3468,0.0022,0.530555555556,-0.391666666667,1.44722222222
1386186024.44,0.508,0.5198,0.511,0.424,-0.023,-0.3568,0.0056,0.577777777778,-0.408333333333,1.43888888889
1386186024.45,0.5094,0.5138,0.5126,0.4158,-0.0188,-0.3664,0.0056,0.577777777778,-0.408333333333,1.43888888889
1386186024.47,0.5124,0.548,0.5366,0.3932,0.0026,-0.4002,0.0098,0.636111111111,-0.408333333333,1.43611111111
1386186024.47,0.498,0.4976,0.5224,0.3892,0.025,-0.4122,0.014,0.694444444444,-0.388888888889,1.46111111111
1386186024.48,0.5026,0.4962,0.527,0.388,0.0402,-0.4248,0.014,0.694444444444,-0.388888888889,1.46111111111
1386186024.49,0.499,0.5066,0.5292,0.3916,0.0394,-0.4376,0.0172,0.738888888889,-0.397222222222,1.43888888889
1386186024.5,0.5104,0.5148,0.5292,0.4096,0.024,-0.4628,0.0242,0.836111111111,-0.372222222222,1.43611111111
1386186024.5,0.5424,0.54,0.5406,0.4234,0.0124,-0.4762,0.0242,0.836111111111,-0.372222222222,1.43611111111
1386186024.53,0.5316,0.4886,0.435,0.4818,-0.0358,-0.5386,0.0342,0.975,-0.338888888889,1.40555555556
1386186024.54,0.6182,0.5184,0.4182,0.4588,-0.1034,-0.5122,0.036,1.0,-0.336111111111,1.39444444444
1386186024.54,0.5708,0.7654,0.5692,0.4892,-0.4234,-0.388,0.036,1.0,-0.336111111111,1.39444444444
1386186024.56,0.5734,0.3988,0.4692,0.16,-0.075,-0.1206,0.0338,0.969444444444,-0.380555555556,1.36388888889
1386186024.57,0.5228,0.709,0.5998,0.1028,-0.1374,-0.1032,0.0338,0.969444444444,-0.380555555556,1.36388888889
1386186024.57,0.5764,0.7486,0.6442,0.0876,-0.1644,-0.0896,0.0338,0.969444444444,-0.380555555556,1.36388888889
1386186024.59,0.4574,0.444,0.5054,0.0486,-0.0896,-0.0444,0.0348,0.983333333333,-0.388888888889,1.34444444444
1386186024.6,0.507,0.5414,0.5246,0.0694,-0.115,-0.0186,0.0356,0.994444444444,-0.411111111111,1.32777777778
1386186024.61,0.5284,0.5286,0.5172,0.083,-0.1302,-0.0034,0.0356,0.994444444444,-0.411111111111,1.32777777778
1386186024.62,0.541,0.5226,0.5114,0.0902,-0.141,0.0152,0.034,0.972222222222,-0.427777777778,1.32222222222
1386186024.62,0.5456,0.5272,0.5078,0.093,-0.1532,0.0352,0.034,0.972222222222,-0.427777777778,1.32222222222
1386186024.63,0.555,0.534,0.5088,0.0918,-0.1646,0.056,0.034,0.972222222222,-0.427777777778,1.32222222222
1386186024.63,0.5508,0.527,0.5044,0.0826,-0.172,0.0772,0.035,0.986111111111,-0.452777777778,1.29722222222
1386186024.64,0.5642,0.5356,0.5152,0.0692,-0.178,0.0986,0.035,0.986111111111,-0.452777777778,1.29722222222
1386186024.65,0.558,0.5416,0.5136,0.0502,-0.1826,0.1186,0.034,0.972222222222,-0.458333333333,1.28888888889
1386186024.65,0.5632,0.5532,0.5206,0.0288,-0.185,0.138,0.034,0.972222222222,-0.458333333333,1.28888888889
1386186024.66,0.5562,0.5482,0.5146,0.0088,-0.1852,0.158,0.0326,0.952777777778,-0.475,1.28888888889
1386186024.66,0.5594,0.5542,0.5178,-0.0098,-0.1854,0.1766,0.0326,0.952777777778,-0.475,1.28888888889
1386186024.68,0.5428,0.552,0.5078,-0.0632,-0.1828,0.2242,0.0288,0.9,-0.519444444444,1.25555555556
1386186024.69,0.543,0.5574,0.5072,-0.078,-0.1794,0.237,0.0288,0.9,-0.519444444444,1.25555555556
1386186024.69,0.5436,0.5632,0.5064,-0.0894,-0.177,0.2484,0.0288,0.9,-0.519444444444,1.25555555556
1386186024.71,0.5268,0.5454,0.4844,-0.1104,-0.1714,0.2814,0.0232,0.822222222222,-0.566666666667,1.25555555556
1386186024.72,0.5256,0.5488,0.4866,-0.1132,-0.1706,0.2918,0.0232,0.822222222222,-0.566666666667,1.25555555556
1386186024.72,0.5144,0.5306,0.4742,-0.1182,-0.168,0.298,0.02,0.777777777778,-0.569444444444,1.225
1386186024.73,0.509,0.522,0.4686,-0.1224,-0.1626,0.3076,0.02,0.777777777778,-0.569444444444,1.225
1386186024.74,0.51,0.5222,0.4678,-0.1224,-0.1566,0.3228,0.018,0.75,-0.594444444444,1.21944444444
1386186024.75,0.5082,0.529,0.4692,-0.1218,-0.1566,0.3296,0.018,0.75,-0.594444444444,1.21944444444
1386186024.75,0.4888,0.5212,0.4556,-0.1232,-0.1538,0.3366,0.0148,0.705555555556,-0.583333333333,1.21944444444
1386186024.76,0.5114,0.5086,0.4574,-0.1148,-0.1544,0.3508,0.0148,0.705555555556,-0.583333333333,1.21944444444
1386186024.77,0.498,0.5118,0.4646,-0.1114,-0.1558,0.3604,0.0132,0.683333333333,-0.613888888889,1.19444444444
1386186024.78,0.4816,0.5234,0.461,-0.1234,-0.146,0.3564,0.0092,0.627777777778,-0.630555555556,1.16666666667
1386186024.78,0.4732,0.4946,0.4474,-0.1356,-0.1256,0.3546,0.0092,0.627777777778,-0.630555555556,1.16666666667
1386186024.79,0.4788,0.4812,0.4478,-0.1394,-0.1052,0.3534,0.007,0.597222222222,-0.613888888889,1.16666666667
1386186024.8,0.4742,0.4914,0.4556,-0.1486,-0.0898,0.3514,0.007,0.597222222222,-0.613888888889,1.16666666667
1386186024.8,0.4544,0.4728,0.4396,-0.1576,-0.0688,0.3456,0.004,0.555555555556,-0.625,1.18333333333
1386186024.81,0.4576,0.4706,0.4426,-0.1526,-0.0436,0.334,0.004,0.555555555556,-0.625,1.18333333333
1386186024.82,0.4542,0.4724,0.4416,-0.1496,-0.0394,0.327,0.0026,0.536111111111,-0.611111111111,1.18333333333
1386186024.83,0.4406,0.4744,0.4362,-0.1426,-0.0358,0.3178,0.0026,0.536111111111,-0.611111111111,1.18333333333
1386186024.84,0.4408,0.4622,0.4306,-0.1242,-0.016,0.296,0.0012,0.516666666667,-0.619444444444,1.19166666667
1386186024.84,0.4546,0.4794,0.437,-0.1102,-0.0124,0.2862,-0.0016,0.477777777778,-0.6,1.18333333333
1386186024.85,0.436,0.4648,0.4246,-0.1086,0.0014,0.2736,-0.0016,0.477777777778,-0.6,1.18333333333
1386186024.86,0.4524,0.4636,0.4316,-0.0954,0.0082,0.266,-0.0026,0.463888888889,-0.594444444444,1.19166666667
1386186024.86,0.4428,0.4734,0.427,-0.0836,0.014,0.2538,-0.0026,0.463888888889,-0.594444444444,1.19166666667
1386186024.87,0.432,0.448,0.4156,-0.0798,0.0278,0.2404,-0.0026,0.463888888889,-0.594444444444,1.19166666667
1386186024.87,0.4456,0.4462,0.4172,-0.0664,0.0384,0.2274,-0.004,0.444444444444,-0.588888888889,1.20833333333
1386186024.88,0.4508,0.4662,0.4318,-0.0548,0.0412,0.2138,-0.004,0.444444444444,-0.588888888889,1.20833333333
1386186024.88,0.431,0.459,0.4192,-0.0462,0.0436,0.1996,-0.0046,0.436111111111,-0.594444444444,1.19722222222
1386186024.89,0.4488,0.4642,0.4314,-0.0332,0.0472,0.1866,-0.0046,0.436111111111,-0.594444444444,1.19722222222
1386186024.9,0.4504,0.4322,0.4126,-0.0214,0.0552,0.1736,-0.0062,0.413888888889,-0.588888888889,1.19166666667
1386186024.9,0.424,0.4232,0.3986,-0.019,0.0612,0.1592,-0.0062,0.413888888889,-0.588888888889,1.19166666667
1386186024.92,0.4108,0.4384,0.3934,0.0106,0.0344,0.1044,-0.005,0.430555555556,-0.575,1.21388888889
1386186024.96,0.4332,0.4358,0.4066,0.0864,-0.0028,-0.0112,-0.0038,0.447222222222,-0.569444444444,1.2
1386186024.96,0.4418,0.4562,0.4194,0.1044,-0.009,-0.0312,-0.0028,0.461111111111,-0.583333333333,1.20833333333
1386186024.98,0.449,0.458,0.4222,0.14,-0.0134,-0.0948,-0.0024,0.466666666667,-0.6,1.16944444444
1386186024.99,0.4538,0.458,0.4246,0.1488,-0.0154,-0.1084,-0.0024,0.466666666667,-0.6,1.16944444444
1386186024.99,0.4466,0.4552,0.4224,0.1566,-0.0168,-0.129,0.0008,0.511111111111,-0.572222222222,1.20277777778
1386186025.0,0.4598,0.4706,0.4374,0.1636,-0.0184,-0.15,0.0008,0.511111111111,-0.572222222222,1.20277777778
1386186025.0,0.4468,0.4588,0.432,0.1686,-0.0182,-0.1706,0.0014,0.519444444444,-0.613888888889,1.2
1386186025.01,0.4526,0.4612,0.4396,0.172,-0.0154,-0.1908,0.0014,0.519444444444,-0.613888888889,1.2
1386186025.02,0.4486,0.4588,0.4364,0.175,-0.0118,-0.2116,0.0052,0.572222222222,-0.608333333333,1.20277777778
1386186025.02,0.4518,0.4596,0.4394,0.1772,-0.0074,-0.233,0.0052,0.572222222222,-0.608333333333,1.20277777778
1386186025.03,0.4504,0.4582,0.4398,0.1794,-0.0014,-0.255,0.0086,0.619444444444,-0.591666666667,1.21666666667
1386186025.03,0.4508,0.4582,0.4438,0.1812,0.0046,-0.277,0.0086,0.619444444444,-0.591666666667,1.21666666667
1386186025.04,0.4538,0.459,0.4478,0.1832,0.0116,-0.299,0.0086,0.619444444444,-0.591666666667,1.21666666667
1386186025.05,0.4542,0.4614,0.4494,0.1854,0.0178,-0.3212,0.0092,0.627777777778,-0.588888888889,1.22777777778
1386186025.06,0.4564,0.4594,0.448,0.1894,0.0304,-0.364,0.0138,0.691666666667,-0.586111111111,1.23333333333
1386186025.06,0.4614,0.4664,0.4518,0.193,0.0352,-0.3846,0.0138,0.691666666667,-0.586111111111,1.23333333333
1386186025.07,0.4618,0.483,0.4532,0.1988,0.0382,-0.4056,0.0184,0.755555555556,-0.586111111111,1.225
1386186025.08,0.471,0.4822,0.4576,0.21,0.0442,-0.4246,0.0184,0.755555555556,-0.586111111111,1.225
1386186025.08,0.4636,0.4688,0.455,0.22,0.0508,-0.4414,0.0212,0.794444444444,-0.547222222222,1.21111111111
1386186025.09,0.4658,0.4792,0.4642,0.23,0.0544,-0.4576,0.0212,0.794444444444,-0.547222222222,1.21111111111
1386186025.09,0.4812,0.4816,0.4736,0.2426,0.0596,-0.4724,0.0258,0.858333333333,-0.538888888889,1.23333333333
1386186025.1,0.4868,0.4808,0.4774,0.2498,0.067,-0.487,0.0258,0.858333333333,-0.538888888889,1.23333333333
1386186025.1,0.4932,0.487,0.4816,0.2534,0.0744,-0.5016,0.0258,0.858333333333,-0.538888888889,1.23333333333
1386186025.11,0.5094,0.5008,0.4846,0.2568,0.08,-0.516,0.0288,0.9,-0.508333333333,1.24722222222
1386186025.12,0.5522,0.5266,0.4978,0.259,0.0928,-0.5388,0.0346,0.980555555556,-0.497222222222,1.23888888889
1386186025.14,0.5816,0.5474,0.5048,0.2478,0.113,-0.5724,0.0396,1.05,-0.452777777778,1.25277777778
1386186025.15,0.5772,0.5252,0.4914,0.2486,0.1178,-0.5806,0.044,1.11111111111,-0.402777777778,1.26666666667
1386186025.16,0.6418,0.5542,0.4978,0.276,0.0962,-0.5914,0.0488,1.17777777778,-0.380555555556,1.26111111111
1386186025.17,0.6586,0.5636,0.4912,0.2892,0.0884,-0.5892,0.0488,1.17777777778,-0.380555555556,1.26111111111
1386186025.19,0.6358,0.2952,0.3124,0.2288,-0.0672,-0.218,0.052,1.22222222222,-0.388888888889,1.18611111111
1386186025.19,0.5062,0.3934,0.3554,0.0478,0.12,-0.1246,0.052,1.22222222222,-0.388888888889,1.18611111111
1386186025.2,0.6912,0.7212,0.5462,-0.0012,0.0484,-0.0634,0.0486,1.175,-0.402777777778,1.23888888889
1386186025.21,0.7064,0.794,0.6308,-0.0256,-0.0072,-0.002,0.0486,1.175,-0.402777777778,1.23888888889
1386186025.21,0.615,0.6102,0.5786,-0.0626,-0.0082,0.0342,0.0476,1.16111111111,-0.413888888889,1.25833333333
1386186025.22,0.519,0.505,0.5092,-0.102,0.0138,0.058,0.0476,1.16111111111,-0.413888888889,1.25833333333
1386186025.23,0.5082,0.5504,0.5142,-0.1178,-0.024,0.0806,0.044,1.11111111111,-0.438888888889,1.26666666667
1386186025.24,0.5326,0.5458,0.512,-0.1032,-0.04,0.093,0.044,1.11111111111,-0.438888888889,1.26666666667
1386186025.24,0.5352,0.5486,0.4988,-0.093,-0.056,0.1032,0.042,1.08333333333,-0.444444444444,1.24722222222
1386186025.25,0.5638,0.5464,0.4996,-0.0756,-0.0638,0.1102,0.042,1.08333333333,-0.444444444444,1.24722222222
1386186025.25,0.554,0.5382,0.4906,-0.0618,-0.0734,0.1212,0.0424,1.08888888889,-0.452777777778,1.26666666667
1386186025.27,0.5584,0.5314,0.491,-0.059,-0.0776,0.1458,0.0406,1.06388888889,-0.452777777778,1.23333333333
1386186025.27,0.5642,0.5386,0.4998,-0.0656,-0.0754,0.159,0.0406,1.06388888889,-0.452777777778,1.23333333333
1386186025.28,0.5566,0.526,0.5002,-0.078,-0.0676,0.1726,0.0406,1.06388888889,-0.452777777778,1.23333333333
1386186025.28,0.5504,0.5208,0.5022,-0.094,-0.0576,0.186,0.037,1.01388888889,-0.461111111111,1.225
1386186025.29,0.5486,0.5224,0.509,-0.11,-0.0484,0.1992,0.037,1.01388888889,-0.461111111111,1.225
1386186025.3,0.5384,0.513,0.5032,-0.1264,-0.0376,0.212,0.036,1.0,-0.486111111111,1.23055555556
1386186025.3,0.5392,0.5168,0.506,-0.1406,-0.027,0.2244,0.036,1.0,-0.486111111111,1.23055555556
1386186025.31,0.5332,0.5116,0.5006,-0.1524,-0.0172,0.2364,0.0336,0.966666666667,-0.505555555556,1.25
1386186025.31,0.5366,0.515,0.503,-0.1618,-0.007,0.248,0.0336,0.966666666667,-0.505555555556,1.25
1386186025.32,0.5346,0.5094,0.4954,-0.1698,0.003,0.2582,0.0326,0.952777777778,-0.480555555556,1.25555555556
1386186025.37,0.5062,0.4928,0.4628,-0.2342,0.0678,0.2908,0.0238,0.830555555556,-0.494444444444,1.30277777778
1386186025.37,0.495,0.4838,0.4546,-0.2364,0.0708,0.2916,0.0188,0.761111111111,-0.488888888889,1.29444444444
1386186025.38,0.495,0.4846,0.455,-0.2388,0.0724,0.2914,0.0188,0.761111111111,-0.488888888889,1.29444444444
1386186025.39,0.4996,0.49,0.4584,-0.2392,0.0764,0.288,0.0156,0.716666666667,-0.5,1.31111111111
1386186025.4,0.496,0.4868,0.4582,-0.2372,0.0786,0.285,0.0156,0.716666666667,-0.5,1.31111111111
1386186025.4,0.4856,0.4744,0.45,-0.237,0.083,0.281,0.0132,0.683333333333,-0.475,1.325
1386186025.41,0.4874,0.4796,0.453,-0.2354,0.087,0.2772,0.0132,0.683333333333,-0.475,1.325
1386186025.41,0.4862,0.4798,0.4538,-0.2332,0.09,0.272,0.011,0.652777777778,-0.463888888889,1.34166666667
1386186025.42,0.4876,0.4794,0.4594,-0.2322,0.0938,0.268,0.011,0.652777777778,-0.463888888889,1.34166666667
1386186025.43,0.4748,0.471,0.454,-0.2332,0.0984,0.2632,0.009,0.625,-0.475,1.34444444444
1386186025.43,0.4696,0.4744,0.456,-0.2346,0.103,0.2574,0.009,0.625,-0.475,1.34444444444
1386186025.44,0.4634,0.4688,0.4538,-0.2346,0.1082,0.2512,0.0046,0.563888888889,-0.455555555556,1.36944444444
1386186025.45,0.4558,0.4564,0.4486,-0.2338,0.1136,0.2452,0.0046,0.563888888889,-0.455555555556,1.36944444444
1386186025.45,0.4518,0.4598,0.4498,-0.2312,0.116,0.2388,0.0042,0.558333333333,-0.458333333333,1.35833333333
1386186025.46,0.4486,0.466,0.4534,-0.2264,0.1152,0.2318,0.0042,0.558333333333,-0.458333333333,1.35833333333
1386186025.46,0.4542,0.4664,0.4596,-0.2182,0.1144,0.225,0.0042,0.558333333333,-0.458333333333,1.35833333333
1386186025.47,0.4524,0.4666,0.459,-0.1976,0.113,0.2092,0.0036,0.55,-0.444444444444,1.35277777778
1386186025.48,0.4456,0.4572,0.451,-0.1862,0.1114,0.2008,0.001,0.513888888889,-0.422222222222,1.35
1386186025.49,0.4516,0.4644,0.457,-0.1732,0.1078,0.192,0.001,0.513888888889,-0.422222222222,1.35
1386186025.49,0.445,0.456,0.4494,-0.1596,0.1028,0.1826,-0.0004,0.494444444444,-0.422222222222,1.38055555556
1386186025.5,0.448,0.4598,0.4516,-0.1458,0.097,0.173,-0.0004,0.494444444444,-0.422222222222,1.38055555556
1386186025.51,0.4476,0.4606,0.4496,-0.1236,0.088,0.1528,0.0,0.5,-0.408333333333,1.375
1386186025.52,0.4484,0.4602,0.45,-0.1108,0.0834,0.146,0.0,0.5,-0.408333333333,1.375
1386186025.56,0.441,0.4538,0.4446,-0.02,0.054,0.0718,-0.0022,0.469444444444,-0.416666666667,1.38888888889
1386186025.56,0.4406,0.4548,0.4464,-0.006,0.0482,0.0608,-0.0022,0.469444444444,-0.416666666667,1.38888888889
1386186025.58,0.4386,0.451,0.4486,0.0242,0.0354,0.0386,-0.0022,0.469444444444,-0.416666666667,1.38888888889
1386186025.58,0.4436,0.457,0.4544,0.0406,0.0272,0.0274,-0.0022,0.469444444444,-0.416666666667,1.38888888889
1386186025.59,0.4406,0.4546,0.4504,0.0572,0.0186,0.0158,-0.0006,0.491666666667,-0.397222222222,1.4
1386186025.59,0.4476,0.4612,0.4564,0.074,0.01,0.004,-0.0006,0.491666666667,-0.397222222222,1.4
1386186025.6,0.443,0.4534,0.4508,0.0914,0.0012,-0.0078,0.0002,0.502777777778,-0.402777777778,1.375
1386186025.61,0.4504,0.4586,0.4568,0.1098,-0.0086,-0.02,0.0002,0.502777777778,-0.402777777778,1.375
1386186025.61,0.4502,0.457,0.4538,0.1284,-0.0198,-0.0324,0.0008,0.511111111111,-0.402777777778,1.39722222222
1386186025.62,0.4548,0.4612,0.4564,0.1458,-0.0308,-0.0458,0.0008,0.511111111111,-0.402777777778,1.39722222222
1386186025.62,0.4554,0.4572,0.4534,0.1622,-0.0408,-0.0598,0.003,0.541666666667,-0.405555555556,1.38888888889
1386186025.63,0.4628,0.4646,0.458,0.1778,-0.0502,-0.0742,0.003,0.541666666667,-0.405555555556,1.38888888889
1386186025.63,0.4658,0.464,0.459,0.1916,-0.0578,-0.0892,0.003,0.541666666667,-0.405555555556,1.38888888889
1386186025.65,0.4704,0.462,0.4578,0.2094,-0.0662,-0.1146,0.005,0.569444444444,-0.441666666667,1.38333333333
1386186025.65,0.4682,0.461,0.4536,0.2196,-0.0716,-0.13,0.0074,0.602777777778,-0.427777777778,1.38055555556
1386186025.66,0.4756,0.4642,0.4576,0.2282,-0.0766,-0.1454,0.0074,0.602777777778,-0.427777777778,1.38055555556
1386186025.66,0.4708,0.4566,0.4524,0.2364,-0.081,-0.1606,0.0092,0.627777777778,-0.422222222222,1.36666666667
1386186025.67,0.47,0.4558,0.4512,0.2454,-0.086,-0.1756,0.0092,0.627777777778,-0.422222222222,1.36666666667
1386186025.68,0.4644,0.452,0.446,0.2554,-0.0922,-0.1904,0.0118,0.663888888889,-0.430555555556,1.38333333333
1386186025.68,0.4646,0.4486,0.443,0.2676,-0.0994,-0.205,0.0118,0.663888888889,-0.430555555556,1.38333333333
1386186025.69,0.4682,0.45,0.4424,0.2826,-0.1092,-0.219,0.0118,0.663888888889,-0.430555555556,1.38333333333
1386186025.7,0.4716,0.4516,0.442,0.299,-0.1204,-0.2332,0.0118,0.663888888889,-0.430555555556,1.38333333333
1386186025.7,0.483,0.4598,0.4456,0.3158,-0.133,-0.2476,0.0118,0.663888888889,-0.430555555556,1.38333333333
1386186025.71,0.4874,0.4672,0.4454,0.3332,-0.1472,-0.2622,0.0176,0.744444444444,-0.475,1.33888888889
1386186025.71,0.4984,0.4768,0.452,0.3498,-0.1598,-0.2776,0.0176,0.744444444444,-0.475,1.33888888889
1386186025.72,0.5002,0.4742,0.4486,0.365,-0.1708,-0.2936,0.0222,0.808333333333,-0.488888888889,1.325
1386186025.73,0.5258,0.4944,0.464,0.3792,-0.182,-0.311,0.0222,0.808333333333,-0.488888888889,1.325
1386186025.79,0.5676,0.5236,0.5108,0.3282,-0.0844,-0.5262,0.045,1.125,-0.425,1.25277777778
1386186025.8,0.5904,0.5532,0.5216,0.324,-0.0704,-0.5416,0.0486,1.175,-0.4,1.23888888889
1386186025.8,0.6066,0.5548,0.5224,0.3184,-0.051,-0.5552,0.0486,1.175,-0.4,1.23888888889
1386186025.81,0.4912,0.45,0.4602,0.3104,-0.0258,-0.5636,0.0486,1.175,-0.4,1.23888888889
1386186025.81,0.7024,0.7174,0.4892,0.297,-0.141,-0.4958,0.051,1.20833333333,-0.347222222222,1.23055555556
1386186025.82,0.6628,0.7956,0.6136,0.2906,-0.2672,-0.2778,0.051,1.20833333333,-0.347222222222,1.23055555556
1386186025.83,0.3746,0.1632,0.204,0.0296,0.0768,-0.1544,0.0478,1.16388888889,-0.383333333333,1.26111111111
1386186025.83,0.3392,0.4998,0.3732,-0.1456,0.2296,-0.0858,0.0478,1.16388888889,-0.383333333333,1.26111111111
